,video,method,value
149,4k_martian_3.mp4,deeprft_reds,0.604973632169841
150,4k_martian_3.mp4,vrt_reds,2.22681525754718
151,4k_martian_3.mp4,deblurgan_inception,1.56293692587052
152,4k_martian_3.mp4,restormer_local,0.0
153,4k_martian_3.mp4,mpr_local,0.426948224369691
154,4k_martian_3.mp4,maxim_gopro,0.399039607364446
155,4k_martian_3.mp4,real_blur,0.0
156,4k_minerals_4.mp4,deeprft_reds,0.943775620627493
157,4k_minerals_4.mp4,vrt_reds,1.79685462662349
158,4k_minerals_4.mp4,mpr_local,0.183224587838419
159,4k_minerals_4.mp4,maxim_gopro,0.0
160,4k_minerals_4.mp4,deeprft_gopro,0.593547112889125
161,4k_minerals_4.mp4,restormer,0.190428199088871
162,4k_minerals_4.mp4,nafnet_reds,4.40402586347069
163,4k_minerals_4.mp4,deblurgan_inception,1.95755775794265
164,4k_minerals_4.mp4,vrt_gopro,4.26880150708334
165,4k_minerals_4.mp4,restormer_local,0.128847177763815
166,4k_minerals_4.mp4,maxim_reds,1.69218104720594
167,4k_minerals_4.mp4,real_blur,0.0
168,4k_mtg_3.mp4,restormer,0.206634696626375
169,4k_mtg_3.mp4,mpr_local,0.333247149120591
170,4k_mtg_3.mp4,deblurgan_inception,2.5698283091573
171,4k_mtg_3.mp4,deeprft_gopro,0.648716918582116
172,4k_mtg_3.mp4,deeprft_reds,1.3382999634124
173,4k_mtg_3.mp4,maxim_reds,0.507322461043612
174,4k_mtg_3.mp4,restormer_local,0.0
175,4k_mtg_3.mp4,vrt_reds,2.86636633834374
176,4k_mtg_3.mp4,nafnet_reds,4.26931821946681
177,4k_mtg_3.mp4,maxim_gopro,0.170660271651184
178,4k_mtg_3.mp4,vrt_gopro,4.80593469515293
179,4k_mtg_3.mp4,real_blur,0.0
180,4k_naturemort_3.mp4,mpr_local,0.185126128351353
181,4k_naturemort_3.mp4,deblurgan_inception,3.27957249740115
182,4k_naturemort_3.mp4,nafnet_reds,2.44707854292703
183,4k_naturemort_3.mp4,maxim_reds,0.672902763159206
184,4k_naturemort_3.mp4,vrt_reds,1.45212814738234
185,4k_naturemort_3.mp4,restormer_local,0.51213713766223
186,4k_naturemort_3.mp4,restormer,0.0
187,4k_naturemort_3.mp4,vrt_gopro,4.19546012571968
188,4k_naturemort_3.mp4,maxim_gopro,0.72067374756414
189,4k_naturemort_3.mp4,deeprft_gopro,1.17013420871822
190,4k_naturemort_3.mp4,deeprft_reds,1.19082429473598
191,4k_naturemort_3.mp4,real_blur,0.0
192,4k_penguin_5.mp4,vrt_gopro,2.69925725189319
193,4k_penguin_5.mp4,deeprft_gopro,0.380407018591259
194,4k_penguin_5.mp4,mpr_local,0.908652837316737
195,4k_penguin_5.mp4,maxim_gopro,0.361756447857498
196,4k_penguin_5.mp4,deeprft_reds,0.852487280670255
197,4k_penguin_5.mp4,vrt_reds,2.78343168753874
198,4k_penguin_5.mp4,restormer,0.0735814595257343
199,4k_penguin_5.mp4,restormer_local,0.0
200,4k_penguin_5.mp4,nafnet_reds,3.9295438595997902
201,4k_penguin_5.mp4,deblurgan_inception,1.23644155693909
202,4k_penguin_5.mp4,maxim_reds,0.633502060892788
203,4k_penguin_5.mp4,real_blur,0.0
204,4k_racer_3.mp4,deblurgan_inception,1.21323539525408
205,4k_racer_3.mp4,restormer,0.206316400853013
206,4k_racer_3.mp4,deeprft_gopro,0.311642921954811
207,4k_racer_3.mp4,maxim_reds,1.27002072393366
208,4k_racer_3.mp4,restormer_local,0.0
209,4k_racer_3.mp4,maxim_gopro,0.344738248426153
210,4k_racer_3.mp4,vrt_reds,2.40736483130979
211,4k_racer_3.mp4,mpr_local,0.224130092350563
212,4k_racer_3.mp4,vrt_gopro,4.39091996422394
213,4k_racer_3.mp4,deeprft_reds,0.57003031488342
214,4k_racer_3.mp4,nafnet_reds,7.00744146908836
215,4k_racer_3.mp4,real_blur,0.0
216,4k_rolling_3.mp4,nafnet_reds,7.49450724711977
217,4k_rolling_3.mp4,deeprft_reds,1.85360472936559
218,4k_rolling_3.mp4,mpr_local,1.18306868799806
219,4k_rolling_3.mp4,vrt_gopro,4.33040223807833
220,4k_rolling_3.mp4,restormer,0.0
221,4k_rolling_3.mp4,restormer_local,0.191941671575147
222,4k_rolling_3.mp4,maxim_gopro,0.153311386867896
223,4k_rolling_3.mp4,deeprft_gopro,2.15535232617301
224,4k_rolling_3.mp4,maxim_reds,1.42364519954656
225,4k_rolling_3.mp4,vrt_reds,4.25712634527868
226,4k_rolling_3.mp4,deblurgan_inception,2.97992050610581
227,4k_rolling_3.mp4,real_blur,0.0
228,4k_shuttle_6.mp4,vrt_gopro,2.82373666311206
229,4k_shuttle_6.mp4,maxim_gopro,0.258215496344585
230,4k_shuttle_6.mp4,deeprft_reds,0.327826279399543
231,4k_shuttle_6.mp4,maxim_reds,0.578547293716201
232,4k_shuttle_6.mp4,vrt_reds,2.01557835940017
233,4k_shuttle_6.mp4,restormer_local,0.116428821307264
234,4k_shuttle_6.mp4,deeprft_gopro,0.648968087688523
235,4k_shuttle_6.mp4,nafnet_reds,5.89321882100734
236,4k_shuttle_6.mp4,deblurgan_inception,0.22734190536802
237,4k_shuttle_6.mp4,restormer,0.0
238,4k_shuttle_6.mp4,mpr_local,0.627777266045968
239,4k_shuttle_6.mp4,real_blur,0.0
