,gabore,lpips,ssim,hog,lbp,sobel,result
159,12558.445190275088,-0.13925613,0.921373813548591,9.152568,0.020866659047677358,8091.8506,4.915669021495753
160,32584.680786394747,-0.33394235,0.5967291834151885,11.568239,0.0415633211086126,18230.9,9.510850952053048
161,14569.91417804081,-0.26739874,0.8101534500368844,10.32292,0.10369756882069098,13138.286,5.151422014700946
162,0.0,-0.0,1.0,0.0,0.0,0.0,0.0
163,14214.874682954745,-0.07922906,0.9150068916328378,8.459534,0.01670804132278367,13993.84,1.5401022945201384
164,20223.744368455373,-0.31356284,0.7202716017135655,10.996674,0.1371070467395982,20332.184,6.688651714720281
165,10053.637060449924,-0.14926907,0.8764286115523429,8.2076645,0.08368093543056583,12718.387,2.4883704296817903
166,8579.031466654735,-0.09178841,0.928211403916379,7.9292965,0.011584348145309223,8960.231,2.585497081890111
167,23811.854524599155,-0.28547168,0.7840318386691356,11.478577,0.04015498672288273,16714.168,6.60300285526646
168,8087.359870619141,-0.213904,0.7324008600542236,8.4725685,0.044395086218482094,15275.232,5.250170410148041
169,5908.822615778074,-0.31619525,0.855586028050252,9.77589,0.24745860122446822,11690.618,3.600695922550709
170,0.0,-0.0,1.0,0.0,0.0,0.0,0.0
171,3978.6297242052387,-0.078880444,0.9580332959913993,5.857312,0.02722473619176872,8218.704,2.4120834528367543
172,1048.892265397124,-0.28962374,0.8847590827718586,6.067024,0.22444688216293276,8962.244,1.4534998874489655
173,889.0569882472046,-0.18727523,0.9166560989204796,5.266935,0.11943633261781758,5478.9575,0.8240048635333723
174,1906.2038818865549,-0.04391149,0.9615160590461853,7.4061365,0.009412295321052437,6608.5933,1.2605911513636046
175,4710.925548166037,-0.085545786,0.9676798528363797,6.5652127,0.020267234196124584,8963.526,3.046902377583021
176,17533.30731568951,-0.201572,0.7083348686061045,8.433583,0.01996859023988421,16419.205,6.807016252502745
177,10843.36302952515,-0.20714882,0.8081105370368578,8.155608,0.13864581220381728,13654.085,4.44458847298468
178,0.0,-0.0,1.0,0.0,0.0,0.0,0.0
179,6904.034961496247,-0.053995978,0.9626785493250645,4.1674676,0.021971802562448187,6741.781,2.3244747862844166
180,3851.753833143972,-0.13230999,0.8772587943459258,5.8162317,0.12360777282613032,7464.506,1.6758921557413908
181,4669.33743375144,-0.09465757,0.916144627054361,5.3199325,0.07461480196936691,4079.1013,1.7610301620372442
182,9159.102049255976,-0.04735796,0.9513336581673708,5.1619,0.019029707448164127,8886.0205,1.3254011545951494
183,6291.847224270226,-0.06371437,0.9496088788754576,5.522315,0.011545135741220451,6441.2163,3.564112246583111
184,13469.385573226959,-0.16860949,0.6731071575591568,10.38007,0.03133180925562656,8043.005,6.997611078144029
185,11253.655513526872,-0.32704124,0.7796884592284332,10.431455,0.17170993525042133,8671.227,6.108420440154699
186,0.0,-0.0,1.0,0.0,0.0,0.0,0.0
187,13304.160534662893,-0.11844687,0.8842367473988147,9.1329975,0.025870267195308265,7262.213,5.9249969102047455
188,8795.304418752203,-0.2839318,0.7746987754253455,10.029233,0.1686991654896427,8749.852,5.8781477086211655
189,2499.875292137498,-0.13515824,0.8943195859955045,6.515209,0.07480092105303833,3021.3528,0.991813300832458
190,6925.720267014345,-0.04105161,0.9535700176704657,8.066368,0.007486267332431805,5399.5107,1.474081871326912
191,8106.40613393113,-0.10245965,0.9189536816116192,9.004479,0.02062461718110069,5818.7427,4.035872926407826
192,25201.423800424207,-0.31890842,0.6151808267167976,13.486567,0.045863764619708716,13175.072,8.362363725940206
193,17401.30508945696,-0.39286137,0.7720615727504684,14.016616,0.2665753713583143,13620.207,5.160090238069886
194,0.0,-0.0,1.0,0.0,0.0,0.0,0.0
195,7095.125505963108,-0.05542153,0.9688971944277246,7.1612186,0.018382781914305767,6170.6187,1.3988895911340715
196,9657.834638964618,-0.3334082,0.8122678207316528,12.521859,0.24410352204438307,12396.444,4.464992478995567
197,1551.4616382708773,-0.13898434,0.8997516990120039,6.224621,0.11908244301150875,4150.172,0.7597257178168847
198,1855.0004613325,-0.009253686,0.9831783295409559,4.2601957,0.01183944625353999,4480.9883,0.6183831446548399
199,14776.796198155964,-0.16123837,0.8993283083618123,12.210503,0.03143102305653073,11992.567,4.010080125609947
200,16715.76334638102,-0.13962792,0.7018871875905779,8.753189,0.01470857732271898,7375.436,6.432827350870007
201,8538.818628738401,-0.24115846,0.8282696230856855,9.472041,0.2694563497581494,6226.369,7.343051972487899
202,0.0,-0.0,1.0,0.0,0.0,0.0,0.0
203,8124.540705063613,-0.057260543,0.9646997995178053,6.7130284,0.020724725391883598,4727.4624,2.6947676129750646
204,5417.970684944419,-0.19677563,0.8565110443835199,8.04042,0.2472153495197697,7242.9663,5.463089863609698
205,3040.8274410609156,-0.11209871,0.9152938676931232,5.8210883,0.15294467802998676,2599.4875,1.6298455787570512
206,2226.186482464196,-0.015396208,0.979416780220372,5.0202293,0.010904625572355879,2438.6956,1.1616174608653935
207,6214.8923169591,-0.053744875,0.9645673401399962,6.57071,0.011178039403976412,4126.453,4.4644650289224925
208,11259.356738518458,-0.13332778,0.7919512777366654,5.934657,0.019018178478236784,7221.0674,7.748471276870683
209,6848.645427062875,-0.13538003,0.8794965854893118,5.6239033,0.1133881079815228,8628.877,5.253966021582484
210,0.0,-0.0,1.0,0.0,0.0,0.0,0.0
211,7150.377369242022,-0.05695862,0.971570962448243,4.2026777,0.016961170187798802,4524.4487,4.244548470109208
212,3821.0294602937065,-0.085601136,0.913201925436575,4.281238,0.1281485692748751,5494.1167,3.5550984891085067
213,6949.623074389063,-0.073637724,0.9237541436145783,4.293514,0.08113546558161168,6803.955,4.163500933727981
214,7331.060809590155,-0.041635178,0.9530834013561263,5.9253774,0.006311400198201766,6223.209,1.074235143342135
215,5438.344486878021,-0.05982644,0.9702966614733013,4.73983,0.01253571976018866,4437.287,4.354705880911565
216,28187.702892550966,-0.31109846,0.6473227725026653,9.940727,0.022895858113779245,17984.348,9.559478403783848
217,21265.98284249939,-0.315655,0.7673888473592373,10.336086,0.16846248014939366,15902.557,5.237386560076594
218,0.0,-0.0,1.0,0.0,0.0,0.0,0.0
219,22869.963163997745,-0.1971214,0.8586974461102609,8.664914,0.022662609513961263,14245.51,5.422083706899123
220,18977.089593288023,-0.2984078,0.7701627270583481,9.6923275,0.15844967192613907,16081.587,6.097216485805088
221,13948.902587449178,-0.2193262,0.8346187923812477,9.18698,0.12013478920647085,10543.117,4.7128937820455
222,6422.443380189827,-0.038977526,0.9661489101833606,5.0776887,0.00623621687415029,6033.189,0.3906618129033541
223,18146.060319410404,-0.14963932,0.8827669280735878,8.174375,0.018284228006680173,11890.464,3.5480713075165755
224,17051.90410011867,-0.2200644,0.7448401438429668,9.26915,0.026574597251150165,12045.085,6.313342326791255
225,12624.399108513491,-0.3211253,0.8342956941257723,8.844011,0.11179064014968487,12500.719,3.592247791191878
226,0.0,-0.0,1.0,0.0,0.0,0.0,0.0
227,12672.15062501072,-0.13935071,0.9233938093977407,7.7756557,0.017146453591953627,10691.75,3.824125952786788
228,10088.890889350558,-0.27243507,0.8148115069161178,9.019752,0.08964591509074307,12944.169,4.206554109045558
229,2682.7384116046596,-0.14260261,0.9218559990400476,4.407366,0.08503413010764725,5824.6035,1.4449127206378232
230,4379.480311470572,-0.07717926,0.9423656893793052,8.194165,0.0107193549755457,10351.604,0.630292880793033
231,12431.383815124398,-0.19130272,0.9210191768943486,8.7979145,0.025592074722861013,11292.396,4.388711224564704
232,4073.1031710766256,-0.031180253,0.8865703236395858,12.26921,0.02257121332285681,3899.7515,1.9550145005758848
233,3114.9378247263376,-0.057652403,0.9265104803737704,12.1893835,0.11620615876213708,3426.9067,3.48598455669393
234,0.0,-0.0,1.0,0.0,0.0,0.0,0.0530955353340849
235,2716.507670700783,-0.01798832,0.9885179475685204,8.063734,0.049735588461553216,1667.9823,2.7572566804957304
236,6220.126534047071,-0.043584995,0.9387506534744211,12.582596,0.13038318389113754,2777.8113,0.4747656991000222
237,3049.6384743542876,-0.034907505,0.949752568453695,11.553499,0.053318871521866464,3142.7559,2.2720321317622894
238,2066.6916130282916,-0.009960998,0.9859517516033046,5.5162015,0.03164021628242409,2120.743,0.0
239,2079.579391161911,-0.01988306,0.9869524320617419,10.095718,0.08993963720428155,2180.8447,2.557837288554111
240,25621.519966514083,-0.28533983,0.6664348628072364,13.005036,0.041072118261487336,16773.715,9.061742321816284
241,16151.536181791918,-0.2502778,0.8131091497513182,11.605023,0.1794011783328809,16399.846,4.080035050501151
242,0.0,-0.0,1.0,0.0,0.0,0.0,0.0
243,7098.765627005603,-0.066781245,0.9590774097729154,7.9625297,0.01639222687485035,7404.882,1.850934902306951
244,17081.653167751618,-0.27032733,0.8058214947775689,11.569829,0.16920067992812976,16845.387,6.0209456301724185
245,3975.3704464207403,-0.10942448,0.9033818555063577,8.342816,0.13081695630645543,7012.611,1.112232881676103
246,14082.375567746582,-0.105278336,0.9148275561877567,8.162052,0.01673785878475132,10883.297,2.644835388168655
247,11996.54506172589,-0.15769017,0.9092253422087743,10.905185,0.031169667498174868,12157.167,4.119133973192284
248,30576.71921198466,-0.39223576,0.5912738510251941,17.792984,0.03991591637296153,14163.825,7.205496485308023
249,12523.7622867506,-0.42377177,0.7294267530148247,18.032696,0.18368650278516044,14134.52,4.378040127635918
250,0.0,-0.0,1.0,0.0,0.0,0.0,0.0
251,6198.172579434933,-0.045997944,0.9703192998627749,8.735053,0.015171171403214995,6059.493,1.3559228737236948
252,3067.0446881186217,-0.3051883,0.8370314364302684,13.126634,0.2289257770320598,11580.081,1.7567902970420448
253,1016.1675437060185,-0.1708118,0.8968740770951943,8.319398,0.12363455483130148,4697.46,0.1883538001268805
254,3979.9479257555213,-0.029154642,0.9618671456694748,5.675379,0.00943740067465253,7499.2617,0.692676133899977
255,5617.085164488992,-0.11457525,0.9309687730763391,13.164179,0.027645090291849896,9942.264,0.997884237796681
256,35666.786332402145,-0.3756976,0.5279605427441697,15.092525,0.04941909227527453,19749.309,7.370929207841802
257,27385.060598477256,-0.46081012,0.6316463897521539,16.208456,0.1194266985996999,21690.44,5.285536218732498
258,0.0,-0.0,1.0,0.0,0.0,0.0,0.0458598465726244
259,8620.914382306859,-0.06942387,0.9461365966768117,8.26558,0.015908415500529946,8246.861,0.6975707825924685
260,12908.912152520614,-0.38683537,0.7366413414468586,13.545139,0.16314518035948838,20842.828,3.117405758095292
261,2298.00092067034,-0.14868268,0.9173072490213134,4.666082,0.0743195492750895,4588.982,0.0
262,2952.298894762993,-0.03535938,0.966687235689547,7.260882,0.009811546716162212,9248.416,0.0005719626856872
263,20426.47728229873,-0.25804847,0.7793170849080827,13.593577,0.049838073318551876,19780.49,3.828215627215916
264,25336.820948607754,-0.30529854,0.6190260813310405,11.680784,0.049600396672058025,14407.106,8.637805143096593
265,14498.86457172758,-0.28242788,0.7896558362467762,11.065627,0.17893849344153476,14478.805,5.072310133759576
266,0.0,-0.0,1.0,0.0,0.0,0.0,0.0
267,11451.9330975716,-0.09883353,0.931777528708186,8.78458,0.020136732900172382,10717.808,3.1954728939315937
268,16126.043672820786,-0.29844564,0.7679701633723104,11.178611,0.16574539269269645,14840.109,6.164279655441693
269,8515.093107159017,-0.15359956,0.8695426364726453,8.390049,0.09912647974950024,12076.559,2.3926607588732347
270,9488.678481495706,-0.1167201,0.911239416580531,8.671222,0.015117191401254402,11013.34,2.518229504693924
271,18963.485572192585,-0.26955608,0.8125622600384773,10.987838,0.04179519401773032,14796.964,5.917145865720066
